timestamp;fsr1;fsr2
11675;3934;0
11678;3928;4
11682;3931;1
11686;3917;1
11689;3916;4
11693;3915;1
11697;3914;0
11700;3916;1
11704;3916;3
11707;3915;1
11711;3915;2
11715;3918;1
11718;3916;4
11722;3914;0
11726;3902;2
11729;3900;1
11733;3899;3
11737;3897;2
11740;3884;1
11744;3882;2
11748;3869;1
11751;3867;0
11755;3853;3
11761;3836;1
11762;3838;2
11766;3832;4
11769;3804;1
11773;3791;2
11777;3771;2
11780;3737;1
11784;3703;2
11788;3673;2
11791;3631;3
11795;3594;1
11799;3551;0
11802;3511;3
11806;3479;1
11810;3432;2
11813;3369;0
11817;3304;0
11820;3259;4
11824;3197;0
11828;3147;0
11831;3088;0
11835;3050;0
11839;3000;1
11842;2920;0
11846;2857;0
11850;2752;2
11853;2684;1
11857;2618;0
11861;2544;1
11864;2456;1
11868;2391;3
11871;2315;2
11875;2235;1
11879;2135;3
11882;2063;0
11886;1992;0
11890;1944;4
11893;1883;0
11897;1835;2
11903;1743;5
11904;1720;0
11908;1643;0
11912;1594;0
11915;1548;2
11919;1500;0
11923;1450;0
11926;1359;2
11930;1277;2
11933;1182;0
11937;1129;0
11941;1051;0
11944;1036;0
11948;1032;1
11952;1004;1
11955;953;4
11959;892;1
11963;855;4
11966;799;0
11970;748;3
11974;703;0
11977;696;1
11981;655;1
11985;620;1
11988;560;3
11992;487;1
11995;415;0
11999;392;2
12003;335;0
12006;265;0
12010;206;3
12014;165;0
12017;153;0
12021;119;0
12025;95;1
12028;75;0
12032;46;1
12036;59;1
12039;56;0
12043;56;0
12046;46;0
12050;46;0
12056;55;1
12057;55;2
12061;47;0
12065;56;2
12068;56;3
12072;45;0
12076;55;1
12079;55;2
12083;56;0
12087;45;1
12090;46;1
12094;45;3
12098;46;1
12101;47;1
12105;45;4
12108;44;2
12112;46;2
12116;45;1
12119;55;3
12123;45;1
12127;46;2
12130;46;0
12134;44;0
12138;46;1
12141;54;1
12145;47;0
12149;46;0
12152;46;2
12156;47;0
12159;46;0
12163;48;0
12167;44;0
12170;55;0
12174;46;2
12178;43;0
12181;54;1
12185;45;1
12189;48;0
12192;45;1
12196;45;1
12200;56;2
12203;45;0
12207;47;1
12211;46;2
12214;46;0
12218;47;0
12221;48;2
12251;48;0
12252;46;0
12252;46;0
12255;47;2
12258;44;2
12262;58;0
12266;46;3
12269;45;0
12273;47;3
12277;56;2
12280;54;0
12284;45;2
12288;55;0
12291;45;0
12295;44;0
12299;56;0
12302;48;2
12306;46;1
12309;44;0
12313;47;1
12317;47;2
12320;55;0
12324;55;0
12328;45;2
12331;46;1
12335;46;3
12339;46;2
12342;47;0
12346;56;2
12350;45;0
12353;44;0
12357;47;0
12361;58;0
12364;46;2
12368;43;2
12371;55;2
12375;55;2
12379;55;4
12382;55;1
12386;57;2
12390;46;0
12393;48;1
12397;55;0
12401;55;0
12404;46;0
12408;55;2
12414;55;0
12415;46;0
12419;45;2
12422;55;0
12426;46;0
12430;44;0
12433;46;1
12437;45;2
12441;45;2
12444;55;0
12448;44;1
12452;56;1
12455;47;0
12459;56;0
12463;56;2
12466;47;0
12470;46;0
12474;45;0
12477;46;0
12481;48;1
12484;56;1
12488;47;0
12492;54;0
12495;47;0
12499;48;2
12503;48;0
12506;46;0
12510;47;0
12514;45;1
12517;46;0
12521;47;2
12525;46;0
12528;47;2
12532;55;2
12535;55;1
12539;55;0
12543;56;0
12546;44;2
12550;48;0
12554;46;0
12557;47;0
12561;48;0
12565;55;3
12568;54;0
12572;48;0
12576;55;1
12579;56;0
12585;46;0
12587;55;0
12590;46;0
12594;46;0
12597;46;1
12601;55;0
12605;45;0
12608;54;2
12612;47;0
12616;55;2
12619;47;0
12623;55;2
12627;46;1
12630;54;1
12634;47;0
12638;54;1
12641;56;2
12645;54;0
12649;46;0
12652;46;3
12656;56;2
12659;47;0
12663;55;1
12667;47;3
12670;48;1
12674;48;1
12678;56;3
12681;57;3
12685;46;0
12689;46;0
12692;46;1
12696;47;3
12700;54;2
12703;57;2
12707;48;0
12710;46;0
12714;48;0
12718;56;0
12721;54;1
12725;48;0
12729;56;0
12732;55;0
12736;57;1
12740;47;1
12743;57;1
12747;57;1
12751;47;0
12756;56;1
12758;56;2
12762;56;2
12765;57;2
12769;54;0
12772;46;0
12776;47;0
12780;46;2
12783;57;0
12787;47;1
12791;54;0
12794;56;2
12798;56;3
12802;47;0
12805;46;1
12809;55;0
12813;56;2
12816;57;0
12820;48;0
12823;46;0
12827;55;0
12831;48;0
12834;47;1
12838;56;0
12842;56;1
12845;48;0
12849;48;0
12853;46;2
12856;55;0
12860;56;0
12864;48;0
12867;56;1
12871;55;0
12875;56;2
12878;46;0
12882;56;0
12885;55;1
12889;46;1
12893;45;3
12896;48;0
12900;47;2
12904;55;0
12907;54;1
12911;55;1
12915;46;0
12918;46;1
12924;47;0
12926;54;0
12929;44;1
12933;46;2
12936;45;1
12940;48;1
12944;56;2
12947;54;2
12951;46;2
12955;55;2
12958;57;0
12962;46;3
12966;54;3
12969;55;4
12973;47;1
12977;55;1
12980;46;0
12984;55;1
12988;56;0
12991;57;0
12995;45;0
12998;55;2
13002;55;0
13006;56;1
13009;56;0
13013;47;2
13017;47;1
13020;56;0
13024;47;1
13028;48;3
13031;54;0
13035;57;1
13039;57;0
13042;54;0
13046;43;1
13050;44;0
13053;46;2
13057;54;1
13060;57;2
13064;56;0
13068;46;1
13071;54;1
13075;54;1
13079;56;1
13082;56;2
13086;56;1
13090;55;1
13095;56;0
13097;54;0
13101;54;3
13104;55;1
13108;56;0
13111;58;0
13115;46;1
13119;54;1
13122;55;0
13126;48;0
13130;54;1
13133;47;0
13137;57;1
13141;55;2
13144;57;2
13148;58;1
13152;56;0
13155;56;0
13159;55;1
13163;54;1
13166;55;0
13170;55;2
13173;54;1
13177;45;1
13181;55;0
13184;55;1
13188;47;0
13192;48;2
13195;56;1
13199;57;0
13203;56;3
13206;56;0
13210;57;3
13214;54;0
13217;56;0
13221;57;0
13224;55;0
13228;55;1
13232;56;2
13235;56;1
13239;56;0
13243;47;1
13246;47;1
13250;56;0
13254;59;2
13257;47;0
13263;57;1
13265;57;2
13268;46;0
13272;56;2
13276;46;0
13279;46;2
13283;57;0
13286;57;0
13290;58;0
13294;54;0
13297;58;2
13301;57;2
13305;47;0
13308;58;0
13312;46;3
13316;57;0
13319;58;2
13323;56;0
13327;55;2
13330;54;1
13334;45;3
13338;48;3
13341;58;346
13345;47;679
13348;56;1049
13352;46;1310
13356;46;1630
13359;57;1896
13363;45;2048
13367;48;2204
13370;56;2351
13374;45;2446
13378;57;2556
13381;59;2654
13385;47;2731
13389;45;2807
13392;46;2872
13396;56;2926
13399;57;2987
13403;57;3039
13407;56;3088
13410;56;3144
13416;56;3192
13418;47;3209
13421;60;3245
13425;47;3277
13429;46;3305
13432;47;3338
13436;46;3372
13440;44;3404
13443;46;3423
13447;47;3453
13451;44;3494
13454;48;3515
13458;55;3532
13461;58;3578
13465;57;3624
13469;47;3659
13472;56;3695
13476;55;3740
13480;59;3784
13483;46;3821
13487;48;3855
13491;44;3880
13494;55;3912
13498;55;3930
13502;48;3948
13505;55;3975
13509;46;3981
13512;56;3996
13516;57;4014
13520;59;4026
13523;58;4042
13527;56;4047
13531;58;4072
13534;57;4073
13538;56;4075
13542;59;4088
13548;59;4095
13549;61;4093
13553;62;4095
13556;59;4095
13560;70;4095
13564;63;4095
13567;71;4095
13571;73;4095
13574;73;4095
13578;73;4095
13582;76;4095
13585;77;4095
13589;76;4091
13593;87;4089
13596;319;4079
13600;759;4064
13604;1113;4057
13607;1432;4043
13611;1655;4040
13615;1835;4025
13618;2012;4013
13622;2215;3997
13625;2362;3992
13629;2511;3965
13633;2617;3946
13636;2703;3944
13640;2797;3928
13644;2879;3896
13647;2969;3882
13651;3039;3866
13655;3103;3840
13658;3159;3822
13662;3223;3820
13666;3275;3787
13671;3352;3757
13673;3360;3755
13677;3399;3739
13680;3421;3704
13684;3463;3689
13687;3498;3658
13691;3514;3641
13695;3535;3614
13698;3550;3597
13702;3578;3580
13706;3595;3547
13709;3624;3517
13713;3643;3496
13717;3658;3463
13720;3674;3448
13724;3691;3408
13728;3705;3384
13731;3725;3358
13735;3735;3327
13739;3742;3295
13742;3758;3272
13746;3769;3232
13749;3785;3194
13753;3789;3149
13757;3804;3116
13760;3820;3082
13764;3835;3047
13768;3835;2984
13771;3851;2936
13775;3864;2887
13779;3872;2811
13782;3871;2747
13788;3885;2623
13790;3902;2586
13793;3913;2511
13797;3915;2429
13800;3917;2319
13804;3917;2216
13808;3948;2095
13811;3933;1965
13815;3949;1818
13819;3962;1642
13822;3968;1466
13826;3976;1275
13830;3977;1083
13833;3978;841
13837;3991;632
13841;3999;412
13844;3994;156
13848;4011;19
13852;4008;9
13855;4028;17
13859;4015;17
13862;4027;8
13866;4031;6
13870;4041;7
13873;4029;6
13877;4048;8
13881;4047;5
13884;4044;6
13888;4046;4
13892;4057;5
13895;4058;5
13899;4062;5
13903;4074;7
13906;4076;5
13910;4076;5
13913;4076;6
13919;4076;3
13921;4091;4
13924;4092;3
13928;4089;3
13932;4095;1
13935;4095;1
13939;4093;2
13943;4095;2
13946;4095;3
13950;4095;4
13954;4095;5
13957;4095;2
13961;4095;3
13965;4095;4
13968;4095;1
13972;4095;2
13975;4095;0
13979;4095;5
13983;4095;0
13986;4095;2
13990;4095;3
13994;4095;3
13997;4095;2
14001;4095;1
14005;4095;1
14008;4095;6
14012;4095;2
14016;4095;4
14019;4095;2
14023;4095;4
14026;4095;1
14030;4095;2
14034;4095;3
14037;4095;4
14041;4095;0
14045;4095;2
14048;4095;2
14052;4095;2
14056;4095;1
14062;4095;2
14063;4095;2
14067;4095;0
14070;4095;0
14074;4095;0
14078;4095;1
14081;4095;1
14085;4095;1
14088;4095;0
14092;4095;4
14096;4095;1
14099;4095;0
14103;4095;3
14107;4095;0
14110;4095;2
14114;4095;3
14118;4095;2
14121;4095;3
14125;4095;0
14129;4095;1
14132;4095;0
14136;4095;2
14140;4095;4
14143;4095;1
14147;4095;2
14150;4095;2
14154;4095;0
14158;4095;0
14161;4095;1
14165;4095;0
14169;4095;1
14172;4095;2
14176;4095;2
14180;4095;0
14183;4095;2
14187;4095;2
14191;4095;3
14194;4095;3
14198;4095;0
14204;4095;0
14205;4095;2
14209;4095;0
14212;4095;1
14216;4095;2
14220;4095;1
14223;4095;4
14227;4095;3
14231;4095;0
14234;4095;0
14238;4095;2
14242;4095;0
14245;4095;0
14249;4095;0
14253;4095;1
14256;4095;0
14260;4095;3
14263;4095;0
14267;4095;0
14271;4095;3
14274;4095;1
14278;4095;1
14282;4095;0
14285;4095;0
14289;4095;1
14293;4095;0
14296;4095;2
14300;4095;1
14304;4095;0
14307;4095;2
14311;4095;0
14314;4095;1
14318;4095;3
14322;4095;0
14325;4095;0
14329;4095;0
14333;4095;0
14336;4095;0
14340;4076;5
14344;4028;2
14349;3944;1
14351;3915;0
14355;3864;0
14358;3801;3
14362;3742;0
14366;3673;2
14369;3609;2
14373;3546;1
14376;3486;0
14380;3416;4
14384;3343;0
14387;3276;0
14391;3181;0
14395;3099;1
14398;3024;2
14402;2942;0
14406;2840;1
14409;2732;1
14413;2652;2
14417;2553;1
14420;2447;2
14424;2378;2
14427;2299;0
14431;2232;0
14435;2151;1
14438;2058;1
14442;1979;1
14446;1869;2
14449;1800;3
14453;1805;0
14457;1818;1
14460;1783;0
14464;1737;0
14468;1693;3
14471;1672;0
14475;1674;0
14479;1630;3
14482;1611;4
14486;1564;0
14492;1529;2
14493;1512;4
14497;1471;2
14500;1463;1
14504;1406;2
14508;1369;2
14511;1355;2
14515;1323;0
14519;1259;0
14522;1226;1
14526;1179;3
14530;1128;0
14533;1118;1
14537;1098;2
14541;1064;2
14544;1040;0
14548;1020;2
14551;1019;1
14555;1003;1
14559;984;1
14562;971;1
14566;942;0
14570;938;1
14573;937;1
14577;940;1
14581;921;2
14584;893;0
14588;876;1
14592;860;0
14595;856;0
14599;847;0
14602;829;0
14606;809;0
14610;796;0
14613;761;1
14617;761;1
14621;750;0
14624;751;2
14628;744;0
14632;729;3
14635;734;0
14641;715;1
14643;701;2
14646;694;2
14650;697;1
14654;695;2
14657;680;0
14661;665;0
14664;651;0
14668;651;1
14672;634;1
14675;620;0
14679;591;1
14683;600;1
14686;589;1
14690;554;0
14694;538;1
14697;522;0
14701;505;0
14705;504;2
14708;472;1
14712;457;1
14715;440;2
14719;394;1
14723;382;2
14726;362;0
14730;334;1
14734;330;0
14737;331;1
14741;303;1
14745;300;1
14748;286;1
14752;255;0
14756;249;2
14759;234;2
14763;221;1
14767;202;2
14770;191;2
14774;188;3
14777;176;0
14781;175;3
14785;169;0
14788;120;1
14792;110;2
14798;105;1
14799;93;1
14803;91;0
14807;88;1
14810;57;2
14814;60;0
14818;59;2
14821;60;1
14825;57;2
14828;57;1
14832;55;1
14836;57;0
14839;57;2
14843;59;1
14847;56;0
14850;55;0
14854;58;3
14858;57;0
14861;56;2
14865;57;0
14869;56;1
14872;57;0
14876;55;1
14880;56;2
14883;56;1
14887;48;3
14890;55;1
14894;55;1
14898;57;1
14901;58;0
14905;47;2
14909;55;0
14912;57;3
14916;55;0
14920;58;1
14923;57;1
14927;56;1
14931;56;2
14934;46;2
14938;47;2
14942;56;1
14945;56;0
14949;55;2
14952;56;1
14956;56;2
14960;56;4
14966;55;1
14967;57;2
14971;56;0
14974;55;0
14978;56;0
14982;47;1
14985;55;2
14989;57;0
14993;55;0
14996;56;3
15000;55;0
15003;57;1
15007;55;1
15011;48;2
15014;56;2
15018;47;1
15022;56;1
15025;48;0
15029;47;2
15033;54;0
15036;48;0
15040;55;0
15044;48;1
15047;56;1
15051;57;0
15055;56;0
15058;48;1
15062;47;2
15065;56;0
15069;56;0
15073;57;1
15076;55;0
15080;56;0
15084;56;2
15087;47;0
15091;48;0
15095;58;0
15098;48;2
15102;55;0
15106;56;0
15109;57;0
15113;55;1
15116;56;0
15120;56;2
15124;55;0
15127;56;1
15131;45;2
15137;47;0
15138;54;0
15142;57;4
15146;55;0
15149;45;0
15153;56;0
15157;46;0
15160;56;3
15164;57;2
15168;56;5
15171;55;2
15175;46;0
15178;56;2
15182;55;2
15186;47;1
15189;54;1
15193;47;1
15197;56;0
15200;57;0
15204;55;0
15208;58;0
15211;55;0
15215;47;0
15219;57;0
15222;55;0
15226;47;760
15229;58;1690
15233;46;2189
15237;47;2538
15240;58;2766
15244;47;2936
15248;58;3064
15251;54;3147
15255;55;3246
15259;58;3337
15262;47;3404
15266;57;3465
15270;45;3502
15273;58;3548
15277;57;3594
15281;56;3612
15284;54;3642
15290;48;3702
15291;45;3706
15295;57;3737
15299;56;3767
15302;60;3785
15306;56;3817
15310;57;3834
15313;57;3851
15317;56;3868
15321;60;3882
15324;58;3899
15328;56;3914
15332;57;3928
15335;58;3944
15339;57;3960
15343;61;3965
15346;56;3977
15350;55;3994
15353;57;3998
15357;56;4013
15361;59;4023
15364;58;4031
15368;57;4055
15372;57;4064
15375;46;4074
15379;59;4087
15383;59;4088
15386;59;4091
15390;58;4090
15394;70;4095
15397;58;4095
15401;63;4095
15404;62;4095
15408;60;4095
15412;58;4095
15415;61;4095
15419;62;4095
15425;62;4095
15426;60;4095
15430;62;4095
15434;60;4095
15437;59;4095
15441;62;4095
15445;62;4095
15448;71;4095
15452;59;4095
15456;68;4095
15459;64;4095
15463;73;4095
15466;72;4095
15470;64;4095
15474;73;4095
15477;74;4095
15481;72;4095
15485;72;4095
15488;168;4095
15492;310;4095
15496;432;4095
15499;586;4095
15503;714;4095
15507;841;4095
15510;986;4095
15514;1084;4095
15517;1178;4095
15521;1246;4095
15525;1336;4095
15528;1389;4095
15532;1488;4095
15536;1565;4095
15539;1642;4095
15543;1675;4095
15549;1768;4095
15550;1787;4095
15554;1835;4095
15558;1912;4095
15561;1976;4091
15565;2042;4074
15569;2090;4061
15572;2152;4057
15576;2219;4031
15579;2263;4028
15583;2319;4012
15587;2377;3998
15590;2424;3980
15594;2457;3961
15598;2492;3946
15601;2540;3930
15605;2551;3912
15609;2601;3886
15612;2621;3883
15616;2656;3863
15620;2680;3849
15623;2712;3823
15627;2747;3800
15631;2778;3773
15634;2811;3759
15638;2840;3743
15641;2875;3720
15645;2908;3719
15649;2937;3706
15652;2958;3693
15656;3000;3663
15660;3023;3655
15666;3069;3624
15667;3080;3611
15671;3088;3593
15674;3131;3579
15678;3144;3550
15682;3176;3529
15685;3196;3501
15689;3211;3471
15692;3245;3466
15696;3261;3436
15700;3294;3402
15703;3323;3384
15707;3327;3340
15711;3355;3309
15714;3390;3272
15718;3402;3231
15722;3432;3196
15725;3449;3177
15729;3470;3146
15733;3485;3099
15736;3500;3054
15740;3512;3001
15744;3535;2941
15747;3562;2876
15751;3576;2796
15754;3611;2731
15758;3627;2652
15762;3659;2586
15765;3689;2472
15769;3694;2364
15773;3709;2235
15776;3728;2090
15782;3768;1769
15784;3768;1679
15787;3773;1479
15791;3817;1245
15795;3807;910
15798;3833;567
15802;3847;172
15805;3849;8
15809;3868;5
15813;3883;7
15816;3897;8
15820;3903;7
15824;3947;5
15827;3950;4
15831;3961;2
15835;3975;2
15838;3983;2
15842;3981;8
15846;3995;7
15849;4010;3
15853;4024;3
15857;4026;3
15860;4039;6
15864;4039;0
15867;4046;0
15871;4063;6
15875;4074;0
15878;4072;0
15882;4077;0
15886;4093;1
15889;4092;2
15893;4092;0
15897;4095;1
15900;4095;0
15904;4095;4
15908;4095;3
15911;4095;0
15915;4095;2
15921;4095;0
15922;4095;0
15926;4095;0
15929;4095;2
15933;4095;0
15937;4095;0
15940;4095;0
15944;4095;4
15948;4095;1
15951;4095;2
15955;4095;0
15959;4095;1
15962;4095;0
15966;4095;0
15970;4095;3
15973;4095;1
15977;4095;3
15980;4095;0
15984;4095;1
15988;4095;2
15991;4095;6
15995;4095;3
15999;4095;0
16002;4095;1
16006;4095;3
16010;4095;3
16013;4095;1
16017;4095;0
16021;4095;0
16024;4095;0
16028;4095;0
16032;4095;3
16035;4095;5
16039;4095;5
16042;4095;0
16046;4095;1
16050;4095;0
16053;4095;0
16057;4095;1
16061;4095;0
16067;4095;0
16068;4095;4
16072;4095;0
16075;4095;0
16079;4095;1
16083;4095;0
16086;4095;0
16090;4095;0
16093;4095;1
16097;4095;6
16101;4095;0
16104;4095;1
16108;4095;2
16112;4095;2
16115;4095;1
16119;4095;1
16123;4095;2
16126;4095;0
16130;4095;1
16134;4095;3
16137;4095;5
16141;4095;1
16145;4095;1
16148;4095;1
16152;4095;6
16155;4095;1
16159;4095;0
16163;4095;0
16166;4095;0
16170;4095;3
16174;4095;3
16177;4095;3
16181;4095;0
16185;4095;2
16188;4095;1
16192;4095;0
16196;4095;4
16199;4095;0
16203;4095;6
16209;4095;4
16210;4095;2
16214;4095;3
16217;4095;1
16221;4095;3
16225;4062;1
16228;4042;0
16232;3997;1
16236;3962;2
16239;3916;0
16243;3870;2
16247;3820;0
16250;3773;0
16254;3726;0
16258;3672;3
16261;3593;3
16265;3544;0
16268;3487;1
16272;3447;3
16276;3390;6
16279;3339;2
16283;3274;2
16287;3197;2
16290;3102;0
16294;3006;0
16298;2907;2
16301;2816;1
16305;2730;0
16309;2590;2
16312;2463;0
16316;2329;0
16319;2152;2
16323;1996;1
16327;1863;2
16330;1709;2
16334;1566;1
16338;1466;3
16341;1291;4
16345;1160;0
16351;940;2
16352;893;1
16356;920;2
16360;909;0
16363;861;0
16367;807;2
16371;727;3
16374;638;2
16378;558;1
16381;493;0
16385;430;3
16389;359;2
16392;266;3
16396;200;0
16400;153;2
16403;91;1
16407;70;1
16411;61;0
16414;59;0
16418;59;0
16422;58;0
16425;58;3
16429;58;1
16433;58;0
16436;59;0
16440;59;1
16443;60;2
16447;58;2
16451;62;0
16454;60;2
16458;59;0
16462;56;3
16465;58;3
16469;58;1
16473;58;0
16476;58;2
16480;60;2
16484;60;0
16487;59;0
16491;59;4
16494;60;3
16498;57;1
16502;60;2
16505;60;3
16509;59;0
16513;57;3
16519;60;4
16520;58;2
16524;62;2
16527;58;2
16531;58;2
16535;57;2
16538;60;0
16542;57;0
16546;55;1
16549;58;5
16553;60;0
16556;57;3
16560;59;0
16564;58;1
16567;58;2
16571;59;2
16575;59;0
16578;60;2
16582;58;0
16586;60;3
16589;59;3
16593;57;0
16597;58;0
16600;63;0
16604;62;0
16607;61;5
16611;58;2
16615;56;1
16618;60;2
16622;56;0
16626;59;2
16629;58;0
16633;58;0
16637;61;0
16640;60;1
16644;58;0
16648;58;4
16651;56;0
16655;57;1
16659;61;0
16662;60;1
16666;60;2
16669;59;0
16673;58;1
16677;58;1
16680;60;0
16686;59;1
16688;59;2
16691;46;0
16695;60;4
16699;56;1
16702;58;0
16706;58;0
16710;55;2
16713;59;0
16717;56;0
16720;58;1
16724;57;3
16728;60;1
16731;55;4
16735;56;0
16739;56;2
16742;58;0
16746;62;3
16750;59;0
16753;57;2
16757;58;0
16761;48;1
16764;62;0
16768;60;1
16772;56;2
16775;56;0
16779;57;0
16782;58;0
16786;57;2
16790;57;2
16793;56;1
16797;59;4
16801;57;3
16804;47;0
16808;57;0
16812;60;1
16815;54;2
16819;56;1
16823;59;1
16826;58;2
16830;57;0
16834;55;0
16837;56;1
16841;57;1
16844;57;0
16848;56;0
16852;56;2
16858;55;0
16859;48;1
16863;48;1
16866;57;1
16870;55;0
16874;58;3
16877;47;1
16881;55;0
16885;56;0
16888;56;0
16892;48;1
16895;48;0
16899;56;0
16903;57;3
16906;47;0
16910;57;1
16914;54;0
16917;47;0
16921;56;2
16925;56;1
16928;55;2
16932;47;2
16936;58;2
16939;58;2
16943;56;2
16947;48;39
16950;48;558
16954;47;1147
16957;55;1632
16961;57;1992
16965;56;2270
16968;57;2502
16972;45;2712
16976;58;2876
16979;57;2988
16983;57;3087
16987;47;3176
16990;55;3241
16994;56;3293
16998;57;3355
17001;59;3405
17005;56;3455
17011;47;3543
17012;48;3560
17016;43;3610
17019;45;3642
17023;46;3678
17027;47;3727
17030;44;3757
17034;45;3789
17038;42;3820
17041;46;3850
17045;45;3864
17049;42;3885
17052;44;3897
17056;44;3916
17060;44;3934
17063;45;3945
17067;41;3963
17070;46;3977
17074;43;3982
17078;41;3993
17081;41;4010
17085;44;4024
17089;43;4028
17092;44;4042
17096;43;4056
17100;43;4061
17103;43;4061
17107;43;4077
17111;42;4088
17114;43;4092
17118;55;4095
17121;48;4095
17125;55;4095
17129;55;4095
17132;45;4095
17136;55;4095
17140;57;4095
17146;56;4095
17147;56;4095
17151;56;4095
17154;59;4095
17158;56;4095
17162;58;4095
17165;61;4095
17169;61;4095
17173;62;4095
17176;63;4095
17180;72;4095
17183;76;4095
17187;74;4095
17191;250;4095
17194;717;4095
17198;989;4095
17202;1210;4095
17205;1384;4095
17209;1579;4095
17213;1737;4095
17216;1851;4089
17220;1991;4076
17224;2137;4063
17227;2250;4046
17231;2361;4039
17235;2475;4010
17238;2588;3994
17242;2664;3978
17245;2729;3952
17249;2792;3935
17253;2842;3914
17256;2888;3896
17260;2952;3880
17264;2990;3848
17270;3051;3805
17271;3067;3791
17275;3101;3771
17278;3147;3755
17282;3180;3726
17286;3209;3694
17289;3225;3674
17293;3248;3645
17296;3274;3614
17300;3304;3580
17304;3311;3547
17307;3337;3517
17311;3353;3471
17315;3370;3439
17318;3374;3415
17322;3404;3375
17326;3417;3336
17329;3434;3277
17333;3453;3245
17337;3469;3211
17340;3483;3180
17344;3503;3150
17348;3518;3114
17351;3533;3070
17355;3534;3022
17358;3548;2988
17362;3577;2937
17366;3592;2878
17369;3581;2844
17373;3597;2800
17377;3614;2746
17380;3627;2702
17386;3647;2618
17388;3655;2602
17391;3659;2558
17395;3662;2526
17399;3679;2478
17402;3688;2427
17406;3703;2360
17409;3706;2298
17413;3737;2207
17417;3726;2144
17420;3726;2048
17424;3754;1978
17428;3769;1897
17431;3766;1803
17435;3783;1708
17439;3785;1614
17442;3801;1530
17446;3806;1420
17450;3808;1335
17453;3819;1193
17457;3831;1087
17461;3832;973
17464;3849;811
17468;3851;670
17471;3855;505
17475;3867;394
17479;3870;188
17482;3883;77
17486;3896;8
17490;3902;7
17493;3902;7
17497;3915;8
17501;3919;3
17507;3932;17
17508;3930;7
17512;3932;7
17515;3947;7
17519;3960;17
17522;3967;7
17526;3979;4
17530;3979;9
17533;3981;2
17537;3984;4
17541;3998;7
17544;4009;4
17548;4013;2
17552;4025;5
17555;4024;2
17559;4029;5
17563;4040;4
17566;4041;0
17570;4056;2
17574;4056;3
17577;4047;7
17581;4072;3
17584;4059;4
17588;4076;5
17592;4075;4
17595;4077;3
17599;4088;3
17603;4090;5
17606;4095;3
17610;4095;4
17614;4095;4
17617;4095;3
17621;4095;3
17625;4095;3
17628;4095;1
17632;4095;1
17636;4095;2
17639;4095;0
17643;4095;1
17649;4095;1
17650;4095;2
17654;4095;1
17657;4095;2
17661;4095;0
17665;4095;0
17668;4095;0
17672;4095;2
17676;4095;0
17679;4095;0
17683;4095;0
17687;4095;2
17690;4095;2
17694;4095;1
17697;4095;1
17701;4095;0
17705;4095;1
17708;4095;1
17712;4095;3
17716;4095;2
17719;4095;1
17723;4095;2
17727;4095;0
17730;4095;1
17734;4095;3
17738;4095;2
17741;4095;1
17745;4095;2
17749;4095;0
17752;4095;0
17756;4095;1
17759;4095;3
17763;4095;0
17767;4095;3
17770;4095;2
17774;4095;0
17778;4095;0
17781;4095;1
17785;4095;1
17791;4095;4
17792;4095;0
17796;4095;0
17800;4095;0
17803;4095;0
17807;4095;1
17810;4095;1
17814;4095;1
17818;4095;3
17821;4095;0
17825;4095;1
17829;4095;0
17832;4095;2
17836;4095;1
17840;4095;0
17843;4095;1
17847;4095;3
17851;4095;2
17854;4095;2
17858;4095;0
17862;4095;0
17865;4095;1
17869;4095;4
17872;4095;0
17876;4095;0
17880;4095;2
17883;4095;1
17887;4095;1
17891;4095;0
17894;4095;2
17898;4095;0
17902;4095;0
17905;4095;0
17909;4095;0
17913;4095;0
17916;4095;1
17920;4095;0
17924;4095;3
17927;4095;2
17931;4092;3
17937;4044;2
17938;4027;1
17942;3963;2
17945;3868;2
17949;3822;0
17953;3786;1
17956;3726;3
17960;3656;0
17964;3578;5
17967;3496;0
17971;3417;3
17975;3321;2
17978;3225;1
17982;3133;0
17985;3063;0
17989;2957;1
17993;2862;0
17996;2781;2
18000;2711;2
18004;2617;1
18007;2541;0
18011;2443;3
18015;2366;0
18018;2299;2
18022;2235;2
18026;2140;1
18029;2041;1
18033;1930;2
18037;1822;0
18040;1706;1
18044;1616;1
18047;1484;1
18051;1354;1
18055;1294;0
18058;1305;3
18062;1290;3
18066;1278;3
18069;1247;3
18073;1242;0
18079;1193;1
18080;1164;1
18084;1162;0
18088;1131;0
18091;1097;1
18095;1015;1
18098;985;3
18102;957;1
18106;937;0
18109;894;0
18113;857;1
18117;812;2
18120;796;0
18124;762;2
18128;732;2
18131;720;0
18135;700;1
18139;668;2
18142;665;0
18146;617;1
18150;582;2
18153;542;2
18157;510;1
18160;504;1
18164;414;0
18168;365;0
18171;327;2
18175;297;0
18179;265;1
18182;237;1
18186;200;2
18190;169;0
18193;126;1
18197;118;0
18201;106;0
18204;86;2
18208;86;3
18211;56;0
18215;62;0
18219;58;2
18222;62;0
18226;63;1
18230;59;0
18236;58;0
18237;57;0
18241;71;1
18244;61;3
18248;59;1
18252;59;0
18255;58;2
18259;59;1
18263;62;0
18266;59;1
18270;60;0
18273;59;0
18277;62;2
18281;60;0
18284;60;3
18288;60;2
18292;60;0
18295;61;0
18299;48;0
18303;60;0
18306;57;2
18310;60;0
18314;57;1
18317;61;1
18321;59;2
18325;62;3
